student_id,galaxy_id,rest_wave_value,rest_wave_unit,obs_wave_value,obs_wave_unit,velocity_value,velocity_unit,ang_size_value,ang_size_unit,est_dist_value,est_dist_unit,last_modified,measurement_number,id,verified,email,verification_code,username,password,institution,age,gender,ip,lat,lon,profile_created,visits,last_visit,last_visit_ip,seed,team_member,dummy
3441,1576,6565,angstrom,6826,angstrom,11926,"km / s",17,arcsecond,358,Mpc,"2022-12-01 18:01:29",first,3441,1,dummy_student_3441@dummy.school,verification_3441,dummy_student_3441,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:01:16",0,"2022-12-01 18:01:16",NULL,1,pat,1
3441,1576,6565,angstrom,6809,angstrom,11150,"km / s",35,arcsecond,177,Mpc,"2022-12-01 18:01:32",second,3441,1,dummy_student_3441@dummy.school,verification_3441,dummy_student_3441,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:01:16",0,"2022-12-01 18:01:16",NULL,1,pat,1
3442,1576,6565,angstrom,6808,angstrom,11104,"km / s",32,arcsecond,191,Mpc,"2022-12-01 18:01:49",first,3442,1,dummy_student_3442@dummy.school,verification_3442,dummy_student_3442,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:01:34",0,"2022-12-01 18:01:34",NULL,1,pat,1
3442,1576,6565,angstrom,6810,angstrom,11195,"km / s",34,arcsecond,182,Mpc,"2022-12-01 18:01:51",second,3442,1,dummy_student_3442@dummy.school,verification_3442,dummy_student_3442,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:01:34",0,"2022-12-01 18:01:34",NULL,1,pat,1
3443,1576,6565,angstrom,6810,angstrom,11195,"km / s",30,arcsecond,209,Mpc,"2022-12-01 18:02:06",first,3443,1,dummy_student_3443@dummy.school,verification_3443,dummy_student_3443,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:01:53",0,"2022-12-01 18:01:53",NULL,1,pat,1
3443,1576,6565,angstrom,6811,angstrom,11241,"km / s",29,arcsecond,210,Mpc,"2022-12-01 18:02:09",second,3443,1,dummy_student_3443@dummy.school,verification_3443,dummy_student_3443,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:01:53",0,"2022-12-01 18:01:53",NULL,1,pat,1
3444,1576,6565,angstrom,6816,angstrom,11469,"km / s",33,arcsecond,188,Mpc,"2022-12-01 18:02:30",first,3444,1,dummy_student_3444@dummy.school,verification_3444,dummy_student_3444,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:02:11",0,"2022-12-01 18:02:11",NULL,1,pat,1
3444,1576,6565,angstrom,6818,angstrom,11561,"km / s",32,arcsecond,192,Mpc,"2022-12-01 18:02:35",second,3444,1,dummy_student_3444@dummy.school,verification_3444,dummy_student_3444,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:02:11",0,"2022-12-01 18:02:11",NULL,1,pat,1
3445,1576,6565,angstrom,6803,angstrom,10875,"km / s",29,arcsecond,216,Mpc,"2022-12-01 18:02:50",first,3445,1,dummy_student_3445@dummy.school,verification_3445,dummy_student_3445,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:02:36",0,"2022-12-01 18:02:36",NULL,1,pat,1
3445,1576,6565,angstrom,6805,angstrom,10967,"km / s",29,arcsecond,210,Mpc,"2022-12-01 18:02:56",second,3445,1,dummy_student_3445@dummy.school,verification_3445,dummy_student_3445,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:02:36",0,"2022-12-01 18:02:36",NULL,1,pat,1
3446,1576,6565,angstrom,6808,angstrom,11104,"km / s",18,arcsecond,350,Mpc,"2022-12-01 18:03:10",first,3446,1,dummy_student_3446@dummy.school,verification_3446,dummy_student_3446,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:02:57",0,"2022-12-01 18:02:57",NULL,1,pat,1
3446,1576,6565,angstrom,6809,angstrom,11150,"km / s",34,arcsecond,181,Mpc,"2022-12-01 18:03:14",second,3446,1,dummy_student_3446@dummy.school,verification_3446,dummy_student_3446,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:02:57",0,"2022-12-01 18:02:57",NULL,1,pat,1
3447,1576,6565,angstrom,6810,angstrom,11195,"km / s",33,arcsecond,187,Mpc,"2022-12-01 18:03:30",first,3447,1,dummy_student_3447@dummy.school,verification_3447,dummy_student_3447,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:03:15",0,"2022-12-01 18:03:15",NULL,1,pat,1
3447,1576,6565,angstrom,6810,angstrom,11195,"km / s",53,arcsecond,117,Mpc,"2022-12-01 18:03:43",second,3447,1,dummy_student_3447@dummy.school,verification_3447,dummy_student_3447,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:03:15",0,"2022-12-01 18:03:15",NULL,1,pat,1
3448,1576,6565,angstrom,6830,angstrom,12109,"km / s",30,arcsecond,203,Mpc,"2022-12-01 18:04:19",first,3448,1,dummy_student_3448@dummy.school,verification_3448,dummy_student_3448,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:03:54",0,"2022-12-01 18:03:54",NULL,1,pat,1
3448,1576,6565,angstrom,6811,angstrom,11241,"km / s",35,arcsecond,177,Mpc,"2022-12-01 18:04:23",second,3448,1,dummy_student_3448@dummy.school,verification_3448,dummy_student_3448,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:03:54",0,"2022-12-01 18:03:54",NULL,1,pat,1
3449,1576,6565,angstrom,6815,angstrom,11424,"km / s",19,arcsecond,326,Mpc,"2022-12-01 18:04:50",first,3449,1,dummy_student_3449@dummy.school,verification_3449,dummy_student_3449,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:04:25",0,"2022-12-01 18:04:25",NULL,1,pat,1
3449,1576,6565,angstrom,6825,angstrom,11881,"km / s",47,arcsecond,130,Mpc,"2022-12-01 18:04:55",second,3449,1,dummy_student_3449@dummy.school,verification_3449,dummy_student_3449,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:04:25",0,"2022-12-01 18:04:25",NULL,1,pat,1
3450,1576,6565,angstrom,6825,angstrom,11881,"km / s",31,arcsecond,203,Mpc,"2022-12-01 18:05:17",first,3450,1,dummy_student_3450@dummy.school,verification_3450,dummy_student_3450,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:04:57",0,"2022-12-01 18:04:57",NULL,1,pat,1
3450,1576,6565,angstrom,6812,angstrom,11287,"km / s",37,arcsecond,169,Mpc,"2022-12-01 18:05:22",second,3450,1,dummy_student_3450@dummy.school,verification_3450,dummy_student_3450,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-01 18:04:57",0,"2022-12-01 18:04:57",NULL,1,pat,1
3510,1576,6565,angstrom,6829,angstrom,12063,"km / s",20,arcsecond,313,Mpc,"2022-12-12 19:51:19",first,3510,1,dummy_student_3510@dummy.school,verification_3510,dummy_student_3510,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:42:46",0,"2022-12-12 19:42:46",NULL,1,pat,1
3510,1576,6565,angstrom,6809,angstrom,11150,"km / s",35,arcsecond,174,Mpc,"2022-12-12 19:51:30",second,3510,1,dummy_student_3510@dummy.school,verification_3510,dummy_student_3510,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:42:46",0,"2022-12-12 19:42:46",NULL,1,pat,1
3512,1576,6565,angstrom,6804,angstrom,10921,"km / s",35,arcsecond,177,Mpc,"2022-12-12 19:52:50",first,3512,1,dummy_student_3512@dummy.school,verification_3512,dummy_student_3512,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:52:28",0,"2022-12-12 19:52:28",NULL,1,pat,1
3512,1576,6565,angstrom,6810,angstrom,11195,"km / s",36,arcsecond,172,Mpc,"2022-12-12 19:52:56",second,3512,1,dummy_student_3512@dummy.school,verification_3512,dummy_student_3512,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:52:28",0,"2022-12-12 19:52:28",NULL,1,pat,1
3513,1576,6565,angstrom,6829,angstrom,12063,"km / s",19,arcsecond,329,Mpc,"2022-12-12 19:53:26",first,3513,1,dummy_student_3513@dummy.school,verification_3513,dummy_student_3513,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:52:59",0,"2022-12-12 19:52:59",NULL,1,pat,1
3513,1576,6565,angstrom,6809,angstrom,11150,"km / s",36,arcsecond,170,Mpc,"2022-12-12 19:53:37",second,3513,1,dummy_student_3513@dummy.school,verification_3513,dummy_student_3513,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:52:59",0,"2022-12-12 19:52:59",NULL,1,pat,1
3514,1576,6565,angstrom,6810,angstrom,11195,"km / s",35,arcsecond,178,Mpc,"2022-12-12 19:55:31",first,3514,1,dummy_student_3514@dummy.school,verification_3514,dummy_student_3514,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:55:02",0,"2022-12-12 19:55:02",NULL,1,pat,1
3514,1576,6565,angstrom,6809,angstrom,11150,"km / s",42,arcsecond,149,Mpc,"2022-12-12 19:55:39",second,3514,1,dummy_student_3514@dummy.school,verification_3514,dummy_student_3514,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:55:02",0,"2022-12-12 19:55:02",NULL,1,pat,1
3515,1576,6565,angstrom,6830,angstrom,12109,"km / s",39,arcsecond,158,Mpc,"2022-12-12 19:56:05",first,3515,1,dummy_student_3515@dummy.school,verification_3515,dummy_student_3515,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:55:42",0,"2022-12-12 19:55:42",NULL,1,pat,1
3515,1576,6565,angstrom,6810,angstrom,11195,"km / s",36,arcsecond,170,Mpc,"2022-12-12 19:56:11",second,3515,1,dummy_student_3515@dummy.school,verification_3515,dummy_student_3515,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:55:42",0,"2022-12-12 19:55:42",NULL,1,pat,1
3516,1576,6565,angstrom,6810,angstrom,11195,"km / s",35,arcsecond,178,Mpc,"2022-12-12 20:00:20",first,3516,1,dummy_student_3516@dummy.school,verification_3516,dummy_student_3516,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:56:13",0,"2022-12-12 19:56:13",NULL,1,pat,1
3516,1576,6565,angstrom,6809,angstrom,11150,"km / s",37,arcsecond,166,Mpc,"2022-12-12 20:00:25",second,3516,1,dummy_student_3516@dummy.school,verification_3516,dummy_student_3516,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:56:13",0,"2022-12-12 19:56:13",NULL,1,pat,1
3518,1576,6565,angstrom,6809,angstrom,11150,"km / s",46,arcsecond,133,Mpc,"2022-12-12 20:06:43",first,3518,1,dummy_student_3518@dummy.school,verification_3518,dummy_student_3518,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:57:00",0,"2022-12-12 19:57:00",NULL,1,pat,1
3518,1576,6565,angstrom,6809,angstrom,11150,"km / s",50,arcsecond,125,Mpc,"2022-12-12 20:06:47",second,3518,1,dummy_student_3518@dummy.school,verification_3518,dummy_student_3518,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 19:57:00",0,"2022-12-12 19:57:00",NULL,1,pat,1
3519,1576,6565,angstrom,6812,angstrom,11287,"km / s",31,arcsecond,203,Mpc,"2022-12-12 20:00:50",first,3519,1,dummy_student_3519@dummy.school,verification_3519,dummy_student_3519,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 20:00:28",0,"2022-12-12 20:00:28",NULL,1,pat,1
3519,1576,6565,angstrom,6809,angstrom,11150,"km / s",37,arcsecond,167,Mpc,"2022-12-12 20:00:59",second,3519,1,dummy_student_3519@dummy.school,verification_3519,dummy_student_3519,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 20:00:28",0,"2022-12-12 20:00:28",NULL,1,pat,1
3520,1576,6565,angstrom,6829,angstrom,12063,"km / s",31,arcsecond,200,Mpc,"2022-12-12 20:01:27",first,3520,1,dummy_student_3520@dummy.school,verification_3520,dummy_student_3520,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 20:01:01",0,"2022-12-12 20:01:01",NULL,1,pat,1
3520,1576,6565,angstrom,6809,angstrom,11150,"km / s",30,arcsecond,204,Mpc,"2022-12-12 20:01:33",second,3520,1,dummy_student_3520@dummy.school,verification_3520,dummy_student_3520,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 20:01:01",0,"2022-12-12 20:01:01",NULL,1,pat,1
3521,1576,6565,angstrom,6809,angstrom,11150,"km / s",22,arcsecond,281,Mpc,"2022-12-12 20:01:57",first,3521,1,dummy_student_3521@dummy.school,verification_3521,dummy_student_3521,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 20:01:36",0,"2022-12-12 20:01:36",NULL,1,pat,1
3521,1576,6565,angstrom,6809,angstrom,11150,"km / s",37,arcsecond,168,Mpc,"2022-12-12 20:02:03",second,3521,1,dummy_student_3521@dummy.school,verification_3521,dummy_student_3521,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-12 20:01:36",0,"2022-12-12 20:01:36",NULL,1,pat,1
3548,1576,6565,angstrom,6827,angstrom,11972,"km / s",38,arcsecond,164,Mpc,"2022-12-19 17:44:05",first,3548,1,dummy_student_3548@dummy.school,verification_3548,dummy_student_3548,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-19 17:43:22",0,"2022-12-19 17:43:22",NULL,1,pat,1
3548,1576,6565,angstrom,6810,angstrom,11195,"km / s",37,arcsecond,165,Mpc,"2022-12-19 17:44:30",second,3548,1,dummy_student_3548@dummy.school,verification_3548,dummy_student_3548,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2022-12-19 17:43:22",0,"2022-12-19 17:43:22",NULL,1,pat,1
3561,1576,6565,angstrom,6809,angstrom,11150,"km / s",31,arcsecond,198,Mpc,"2023-01-19 03:10:56",first,3561,1,dummy_student_3561@dummy.school,verification_3561,dummy_student_3561,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:04:10",0,"2023-01-19 03:04:10",NULL,1,lily,1
3561,1576,6565,angstrom,6830,angstrom,12109,"km / s",35,arcsecond,178,Mpc,"2023-01-19 03:10:56",second,3561,1,dummy_student_3561@dummy.school,verification_3561,dummy_student_3561,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:04:10",0,"2023-01-19 03:04:10",NULL,1,lily,1
3563,1576,6565,angstrom,6809,angstrom,11150,"km / s",35,arcsecond,176,Mpc,"2023-01-19 03:12:20",first,3563,1,dummy_student_3563@dummy.school,verification_3563,dummy_student_3563,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:05:41",0,"2023-01-19 03:05:41",NULL,1,lily,1
3563,1576,6565,angstrom,6809,angstrom,11150,"km / s",28,arcsecond,222,Mpc,"2023-01-19 03:12:31",second,3563,1,dummy_student_3563@dummy.school,verification_3563,dummy_student_3563,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:05:41",0,"2023-01-19 03:05:41",NULL,1,lily,1
3565,1576,6565,angstrom,6819,angstrom,11607,"km / s",33,arcsecond,187,Mpc,"2023-01-19 03:16:09",first,3565,1,dummy_student_3565@dummy.school,verification_3565,dummy_student_3565,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:11:28",0,"2023-01-19 03:11:28",NULL,1,lily,1
3565,1576,6565,angstrom,6809,angstrom,11150,"km / s",34,arcsecond,183,Mpc,"2023-01-19 03:16:18",second,3565,1,dummy_student_3565@dummy.school,verification_3565,dummy_student_3565,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:11:28",0,"2023-01-19 03:11:28",NULL,1,lily,1
3566,1576,6565,angstrom,6810,angstrom,11195,"km / s",6,arcsecond,999,Mpc,"2023-01-19 03:14:13",first,3566,1,dummy_student_3566@dummy.school,verification_3566,dummy_student_3566,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:12:34",0,"2023-01-19 03:12:34",NULL,1,lily,1
3566,1576,6565,angstrom,6810,angstrom,11195,"km / s",34,arcsecond,184,Mpc,"2023-01-19 03:14:22",second,3566,1,dummy_student_3566@dummy.school,verification_3566,dummy_student_3566,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:12:34",0,"2023-01-19 03:12:34",NULL,1,lily,1
3567,1576,6565,angstrom,6809,angstrom,11150,"km / s",18,arcsecond,344,Mpc,"2023-01-19 03:15:21",first,3567,1,dummy_student_3567@dummy.school,verification_3567,dummy_student_3567,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:14:25",0,"2023-01-19 03:14:25",NULL,1,lily,1
3567,1576,6565,angstrom,6809,angstrom,11150,"km / s",34,arcsecond,180,Mpc,"2023-01-19 03:15:26",second,3567,1,dummy_student_3567@dummy.school,verification_3567,dummy_student_3567,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:14:25",0,"2023-01-19 03:14:25",NULL,1,lily,1
3569,1576,6565,angstrom,6827,angstrom,11972,"km / s",35,arcsecond,179,Mpc,"2023-01-19 03:18:00",first,3569,1,dummy_student_3569@dummy.school,verification_3569,dummy_student_3569,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:15:51",0,"2023-01-19 03:15:51",NULL,1,lily,1
3569,1576,6565,angstrom,6809,angstrom,11150,"km / s",34,arcsecond,184,Mpc,"2023-01-19 03:18:08",second,3569,1,dummy_student_3569@dummy.school,verification_3569,dummy_student_3569,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:15:51",0,"2023-01-19 03:15:51",NULL,1,lily,1
3570,1576,6565,angstrom,6830,angstrom,12109,"km / s",9,arcsecond,677,Mpc,"2023-01-19 03:16:38",first,3570,1,dummy_student_3570@dummy.school,verification_3570,dummy_student_3570,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:16:20",0,"2023-01-19 03:16:20",NULL,1,lily,1
3570,1576,6565,angstrom,6809,angstrom,11150,"km / s",33,arcsecond,185,Mpc,"2023-01-19 03:16:46",second,3570,1,dummy_student_3570@dummy.school,verification_3570,dummy_student_3570,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:16:20",0,"2023-01-19 03:16:20",NULL,1,lily,1
3571,1576,6565,angstrom,6830,angstrom,12109,"km / s",22,arcsecond,282,Mpc,"2023-01-19 03:17:20",first,3571,1,dummy_student_3571@dummy.school,verification_3571,dummy_student_3571,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:16:48",0,"2023-01-19 03:16:48",NULL,1,lily,1
3571,1576,6565,angstrom,6830,angstrom,12109,"km / s",47,arcsecond,133,Mpc,"2023-01-19 03:17:26",second,3571,1,dummy_student_3571@dummy.school,verification_3571,dummy_student_3571,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:16:48",0,"2023-01-19 03:16:48",NULL,1,lily,1
3573,1576,6565,angstrom,6809,angstrom,11150,"km / s",32,arcsecond,195,Mpc,"2023-01-19 03:19:31",first,3573,1,dummy_student_3573@dummy.school,verification_3573,dummy_student_3573,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:17:46",0,"2023-01-19 03:17:46",NULL,1,lily,1
3573,1576,6565,angstrom,6809,angstrom,11150,"km / s",36,arcsecond,171,Mpc,"2023-01-19 03:20:06",second,3573,1,dummy_student_3573@dummy.school,verification_3573,dummy_student_3573,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:17:46",0,"2023-01-19 03:17:46",NULL,1,lily,1
3574,1576,6565,angstrom,6810,angstrom,11195,"km / s",20,arcsecond,316,Mpc,"2023-01-19 03:18:34",first,3574,1,dummy_student_3574@dummy.school,verification_3574,dummy_student_3574,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:18:11",0,"2023-01-19 03:18:11",NULL,1,lily,1
3574,1576,6565,angstrom,6810,angstrom,11195,"km / s",34,arcsecond,181,Mpc,"2023-01-19 03:18:40",second,3574,1,dummy_student_3574@dummy.school,verification_3574,dummy_student_3574,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:18:11",0,"2023-01-19 03:18:11",NULL,1,lily,1
3576,1576,6565,angstrom,6827,angstrom,11972,"km / s",16,arcsecond,382,Mpc,"2023-01-19 03:21:08",first,3576,1,dummy_student_3576@dummy.school,verification_3576,dummy_student_3576,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:18:59",0,"2023-01-19 03:18:59",NULL,1,lily,1
3576,1576,6565,angstrom,6819,angstrom,11607,"km / s",35,arcsecond,179,Mpc,"2023-01-19 03:21:12",second,3576,1,dummy_student_3576@dummy.school,verification_3576,dummy_student_3576,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:18:59",0,"2023-01-19 03:18:59",NULL,1,lily,1
3577,1576,6565,angstrom,6830,angstrom,12109,"km / s",34,arcsecond,183,Mpc,"2023-01-19 03:20:34",first,3577,1,dummy_student_3577@dummy.school,verification_3577,dummy_student_3577,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:20:07",0,"2023-01-19 03:20:07",NULL,1,lily,1
3577,1576,6565,angstrom,6757,angstrom,8773,"km / s",34,arcsecond,180,Mpc,"2023-01-19 03:20:40",second,3577,1,dummy_student_3577@dummy.school,verification_3577,dummy_student_3577,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:20:07",0,"2023-01-19 03:20:07",NULL,1,lily,1
3579,1576,6565,angstrom,6827,angstrom,11972,"km / s",33,arcsecond,187,Mpc,"2023-01-19 03:22:38",first,3579,1,dummy_student_3579@dummy.school,verification_3579,dummy_student_3579,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:20:55",0,"2023-01-19 03:20:55",NULL,1,lily,1
3579,1576,6565,angstrom,6809,angstrom,11150,"km / s",35,arcsecond,179,Mpc,"2023-01-19 03:22:45",second,3579,1,dummy_student_3579@dummy.school,verification_3579,dummy_student_3579,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:20:55",0,"2023-01-19 03:20:55",NULL,1,lily,1
3580,1576,6565,angstrom,6810,angstrom,11195,"km / s",23,arcsecond,267,Mpc,"2023-01-19 03:21:38",first,3580,1,dummy_student_3580@dummy.school,verification_3580,dummy_student_3580,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:21:13",0,"2023-01-19 03:21:13",NULL,1,lily,1
3580,1576,6565,angstrom,6809,angstrom,11150,"km / s",35,arcsecond,176,Mpc,"2023-01-19 03:22:03",second,3580,1,dummy_student_3580@dummy.school,verification_3580,dummy_student_3580,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:21:13",0,"2023-01-19 03:21:13",NULL,1,lily,1
3582,1576,6565,angstrom,6830,angstrom,12109,"km / s",20,arcsecond,315,Mpc,"2023-01-19 03:25:43",first,3582,1,dummy_student_3582@dummy.school,verification_3582,dummy_student_3582,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:22:21",0,"2023-01-19 03:22:21",NULL,1,lily,1
3582,1576,6565,angstrom,6809,angstrom,11150,"km / s",32,arcsecond,191,Mpc,"2023-01-19 03:25:50",second,3582,1,dummy_student_3582@dummy.school,verification_3582,dummy_student_3582,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:22:21",0,"2023-01-19 03:22:21",NULL,1,lily,1
3583,1576,6565,angstrom,6819,angstrom,11607,"km / s",10,arcsecond,603,Mpc,"2023-01-19 03:23:04",first,3583,1,dummy_student_3583@dummy.school,verification_3583,dummy_student_3583,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:22:47",0,"2023-01-19 03:22:47",NULL,1,lily,1
3583,1576,6565,angstrom,6809,angstrom,11150,"km / s",34,arcsecond,183,Mpc,"2023-01-19 03:23:09",second,3583,1,dummy_student_3583@dummy.school,verification_3583,dummy_student_3583,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:22:47",0,"2023-01-19 03:22:47",NULL,1,lily,1
3584,1576,6565,angstrom,6809,angstrom,11150,"km / s",22,arcsecond,284,Mpc,"2023-01-19 03:23:29",first,3584,1,dummy_student_3584@dummy.school,verification_3584,dummy_student_3584,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:23:11",0,"2023-01-19 03:23:11",NULL,1,lily,1
3584,1576,6565,angstrom,6830,angstrom,12109,"km / s",34,arcsecond,182,Mpc,"2023-01-19 03:23:34",second,3584,1,dummy_student_3584@dummy.school,verification_3584,dummy_student_3584,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:23:11",0,"2023-01-19 03:23:11",NULL,1,lily,1
3585,1576,6565,angstrom,6808,angstrom,11104,"km / s",34,arcsecond,184,Mpc,"2023-01-19 03:24:04",first,3585,1,dummy_student_3585@dummy.school,verification_3585,dummy_student_3585,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:23:36",0,"2023-01-19 03:23:36",NULL,1,lily,1
3585,1576,6565,angstrom,6809,angstrom,11150,"km / s",42,arcsecond,146,Mpc,"2023-01-19 03:24:16",second,3585,1,dummy_student_3585@dummy.school,verification_3585,dummy_student_3585,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:23:36",0,"2023-01-19 03:23:36",NULL,1,lily,1
3587,1576,6565,angstrom,6809,angstrom,11150,"km / s",33,arcsecond,190,Mpc,"2023-01-19 03:26:27",first,3587,1,dummy_student_3587@dummy.school,verification_3587,dummy_student_3587,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:24:35",0,"2023-01-19 03:24:35",NULL,1,lily,1
3587,1576,6565,angstrom,6809,angstrom,11150,"km / s",34,arcsecond,184,Mpc,"2023-01-19 03:26:31",second,3587,1,dummy_student_3587@dummy.school,verification_3587,dummy_student_3587,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:24:35",0,"2023-01-19 03:24:35",NULL,1,lily,1
3590,1576,6565,angstrom,6831,angstrom,12155,"km / s",15,arcsecond,416,Mpc,"2023-01-19 03:26:52",first,3590,1,dummy_student_3590@dummy.school,verification_3590,dummy_student_3590,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:26:32",0,"2023-01-19 03:26:32",NULL,1,lily,1
3590,1576,6565,angstrom,6830,angstrom,12109,"km / s",16,arcsecond,396,Mpc,"2023-01-19 03:26:56",second,3590,1,dummy_student_3590@dummy.school,verification_3590,dummy_student_3590,dummypass,Dummy,NULL,NULL,NULL,NULL,NULL,"2023-01-19 03:26:32",0,"2023-01-19 03:26:32",NULL,1,lily,1
